"CatalogId","Catalog.Name","Category__c","Description","Id","ImageURL__c","IsNavigational","Is_Document__c","Is_Site__c","Learn_More__c","Name","NumberOfProducts","Page_Description__c","ParentCategoryId","ParentCategory.Name","Redirect_Page__c","SortOrder","WalterB2BStore_Language__c","WalterB2BStore_Language__r.Name","Website_URL__c"
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","","0ZG7A0000008VuqWAE","/assets/images/placeholder.png","true","false","false","","Products","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VrsWAE","Allegro","Allegro_Products__c","0","a1Z7A000001YcDIUA0","EN_US",""
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","","0ZG7A0000008VurWAE","/assets/images/placeholder.png","true","false","false","","Products","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VrdWAE","Arcone","Arcone_Products__c","0","a1Z7A000001YcDIUA0","EN_US",""
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","","0ZG7A0000008VuvWAE","/assets/images/placeholder.png","true","false","true","","Brand Site","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VrdWAE","Arcone","","1","a1Z7A000001YcDIUA0","EN_US","https://www.walter.com/en_US"
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","","0ZG7A0000008Vv5WAE","/assets/images/placeholder.png","true","false","false","","Products","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VsVWAU","Triumph","Triumph_Products__c","0","a1Z7A000001YcDIUA0","EN_US",""
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","","0ZG7A0000008VvAWAU","/assets/images/placeholder.png","true","false","true","","Brand Site","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VsVWAU","Triumph","","1","a1Z7A000001YcDIUA0","EN_US","https://www.walter.com/en_US"
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","","0ZG7A0000008VvFWAU","/assets/images/placeholder.png","true","false","true","","Brand Site","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VsRWAU","Walter","","1","a1Z7A000001YcDIUA0","EN_US","https://www.walter.com/en_US"
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008VxkWAE","","true","false","false","","Abrasivas","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxQWAU","Produtos","","0","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008VxpWAE","","true","false","false","","Limpeza","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxQWAU","Produtos","","1","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008VxuWAE","","true","false","false","","Lubrificante e Protetor","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxQWAU","Produtos","","2","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008VxzWAE","","true","false","false","","Ferramentas Eletricas","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxQWAU","Produtos","","3","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008Vy4WAE","","true","false","false","","EPI","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxQWAU","Produtos","","4","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008Vy5WAE","","true","false","false","","Outra","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxQWAU","Produtos","","7","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008Vy9WAE","","true","false","false","","Ferramentas","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxQWAU","Produtos","","5","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008VyEWAU","","true","false","false","","Soldagem","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxQWAU","Produtos","","6","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008VyJWAU","","true","false","false","","Sobre Abrasivos","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxkWAE","Abrasivas","","0","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Brushing","","0ZG7A0000008VyOWAU","","true","false","false","","Escovar","60","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxkWAE","Abrasivas","Escovar__c","1","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Finishing","","0ZG7A0000008VyPWAU","","true","false","false","","Acabamento","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxkWAE","Abrasivas","Acabamento__c","3","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Cutting","","0ZG7A0000008VyTWAU","","true","false","false","","Corte","53","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxkWAE","Abrasivas","Corte__c","2","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Grinding","","0ZG7A0000008VyYWAU","","true","false","false","","Esmerilhamento","28","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxkWAE","Abrasivas","Esmerilhamento__c","4","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008VydWAE","","true","false","false","","Sobre a Limpeza","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxpWAE","Limpeza","","0","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Cleaners & Degreasers","","0ZG7A0000008VyiWAE","","true","false","false","","Limpadores e Desengordurantes","27","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxpWAE","Limpeza","Limpadores_E_Desengordurantes__c","1","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Personal Care","","0ZG7A0000008VynWAE","","true","false","false","","Cuidado Pessoal","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxpWAE","Limpeza","Cuidado_Pessoal__c","2","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Surface Disinfectants","","0ZG7A0000008VysWAE","","true","false","false","","Desinfetantes De Superficie","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxpWAE","Limpeza","Desinfetantes_De_Superficie__c","3","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008VyxWAE","","true","false","false","","Sobre Lubrificante e Protetor","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxuWAE","Lubrificante e Protetor","","0","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Greases","","0ZG7A0000008Vz2WAE","","true","false","false","","Graxas","27","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxuWAE","Lubrificante e Protetor","Graxas__c","1","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Indrustial Adhesives","","0ZG7A0000008Vz7WAE","","true","false","false","","Adesivos Industriais","27","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxuWAE","Lubrificante e Protetor","Adesivos_Industriais__c","2","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Maintainance L&P","","0ZG7A0000008VzCWAU","","true","false","false","","Manutencao L&P","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxuWAE","Lubrificante e Protetor","Manutencao_LP__c","3","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Metal Working Fluids","","0ZG7A0000008VzHWAU","","true","false","false","","Fluidos Metalurgicos","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxuWAE","Lubrificante e Protetor","Fluidos_Metalurgicos__c","4","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008VzMWAU","","true","false","false","","Sobre Ferramentas Eletricas","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VxzWAE","Ferramentas Eletricas","","0","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008VzRWAU","","true","false","false","","Sobre EPI","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy4WAE","EPI","","0","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Eye Protection","","0ZG7A0000008VzWWAU","","true","false","false","","Protetor Ocular","25","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy4WAE","EPI","Protetor_Ocular__c","1","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Head & Face Protection","","0ZG7A0000008VzbWAE","","true","false","false","","Protecao Para Cabeca e Rosto","27","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy4WAE","EPI","Protecao_Para_Cabeca__c","2","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Respiratory","","0ZG7A0000008VzgWAE","","true","false","false","","Respiratoria","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy4WAE","EPI","Respiratorio__c","3","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","","","0ZG7A0000008VzlWAE","","true","false","false","","Sobre Ferramentas","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy9WAE","Ferramentas","","0","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Accessories","","0ZG7A0000008VzqWAE","","true","false","false","","Acessorias","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy9WAE","Ferramentas","Acessorias__c","1","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Annular Cutters","","0ZG7A0000008VzvWAE","","true","false","false","","Cortadores Anulares","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy9WAE","Ferramentas","Cortadores_Anulares__c","2","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Burrs","","0ZG7A0000008W00WAE","","true","false","false","","Rebarbas","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy9WAE","Ferramentas","Rebarbas__c","3","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Dies","","0ZG7A0000008W05WAE","","true","false","false","","Morre","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy9WAE","Ferramentas","Morre__c","4","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Drill Bits","","0ZG7A0000008W0AWAU","","true","false","false","","Brocas","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy9WAE","Ferramentas","Brocas__c","5","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","End Mills","","0ZG7A0000008W0BWAU","","true","false","false","","Fresas","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy9WAE","Ferramentas","Fresas__c","6","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Hole Cutters","","0ZG7A0000008W0FWAU","","true","false","false","","Cortadores De Furo","26","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy9WAE","Ferramentas","Cortadores_De_Furo__c","7","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Miscellaneous","","0ZG7A0000008W0KWAU","","true","false","false","","Diversas","25","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy9WAE","Ferramentas","Diversas__c","8","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Other","","0ZG7A0000008W0PWAU","","true","false","false","","Outro","15","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy9WAE","Ferramentas","Outro__c","9","a1Z7A000001YcEkUAK","PT",""
"0ZS7A0000008UXzWAM","Walter-PT_BR Catalog","Reamers","","0ZG7A0000008W0UWAU","","true","false","false","","Alargadores","15","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vy9WAE","Ferramentas","Alargadores__c","10","a1Z7A000001YcEkUAK","PT",""
